[18:01:40]  
[18:01:40] ---------------------------
[18:01:40] MySQL Debugging activated (12/05/09)
[18:01:40] ---------------------------
[18:01:40]  
[18:01:40] mysql_connect("localhost","estrpco_portal","estrpco_portal","@3&zb$yBI&j~");
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "139 527 0 2146.43 -1454.59 24.6115 271.264 2146.43 -1454.59 24.6115 271.264 10 7 0 0 1 845.833"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "140 499 0 2142.7 -1432.37 24.8217 358.501 2142.7 -1432.37 24.8217 358.501 6 9 0 0 0 450"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "141 479 0 2141.71 -1422.8 24.3817 96.1476 2141.71 -1422.8 24.3817 96.1476 8 4 0 0 0 831.661"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "142 586 0 2140.91 -1412.78 23.8999 265.229 2140.91 -1412.78 23.8999 265.229 5 3 0 0 0 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "143 535 0 2142.96 -1408.51 24.1437 90.1116 2142.96 -1408.51 24.1437 90.1116 2 9 0 0 0 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "144 408 0 2113.1 -1352.4 24.5316 179.785 2113.1 -1352.4 24.5316 179.785 9 10 0 0 0 970.952"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "145 518 0 2094.77 -1361.76 23.6553 89.4032 2094.77 -1361.76 23.6553 89.4032 1 6 0 0 1 450"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "146 562 0 2138.04 -1370.01 24.2037 0.852746 2138.04 -1370.01 24.2037 0.852746 5 9 0 0 1 450"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "147 439 0 2171.94 -1435.35 23.8796 181.537 2171.94 -1435.35 23.8796 181.537 1 8 0 0 1 973.124"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "148 424 0 2229.72 -1366.39 23.7746 266.801 2229.72 -1366.39 23.7746 266.801 6 8 0 0 1 450"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "149 517 0 2228.45 -1356.73 23.8431 90.9426 2228.45 -1356.73 23.8431 90.9426 9 3 0 0 0 450"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "150 521 0 2201.53 -1338.58 23.5601 84.75 2201.53 -1338.58 23.5601 84.75 9 5 0 0 0 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "151 585 0 2255.76 -1285.67 24.4276 1.02476 2255.76 -1285.67 24.4276 1.02476 7 1 0 0 0 966.278"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "152 496 0 2228.54 -1259.06 23.632 271.352 2228.54 -1259.06 23.632 271.352 2 9 0 0 1 962.706"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "153 575 0 2324.6 -1258.28 22.1051 179.035 2324.6 -1258.28 22.1051 179.035 7 10 0 0 0 447.037"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "154 422 0 2206.2 -1177.41 25.7084 91.8789 2206.2 -1177.41 25.7084 91.8789 7 7 0 0 0 903.398"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "155 500 0 2226.6 -1163.03 25.8588 271.014 2226.6 -1163.03 25.8588 271.014 4 7 0 0 0 858.487"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "156 561 0 2161.52 -1196.64 23.692 266.767 2161.52 -1196.64 23.692 266.767 4 8 0 0 0 625.592"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "157 517 0 2148.38 -1189.37 23.6751 87.1659 2148.38 -1189.37 23.6751 87.1659 9 1 0 0 0 935.596"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "158 439 0 2148.5 -1142.72 24.9257 268.993 2148.5 -1142.72 24.9257 268.993 8 7 0 0 1 953.227"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "159 521 0 2147.58 -1180.12 23.3938 275.598 2147.58 -1180.12 23.3938 275.598 10 9 0 0 0 953.543"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "160 474 0 2148.51 -1238.92 24.2415 182.142 2148.51 -1238.92 24.2415 182.142 7 8 0 0 1 450"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "161 440 0 2105.08 -1239.18 24.8266 180.702 2105.08 -1239.18 24.8266 180.702 7 2 0 0 0 927.879"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "162 579 0 2025.59 -1299.18 20.8365 174.96 2025.59 -1299.18 20.8365 174.96 1 6 0 0 0 795.474"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "163 458 0 2085.13 -1140.75 24.6652 86.0131 2085.13 -1140.75 24.6652 86.0131 6 3 0 0 0 877.292"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "164 473 0 1995.07 -1187.68 17.7892 342.688 1995.07 -1187.68 17.7892 342.688 8 0 0 0 0 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "165 473 0 1998.09 -1189.12 17.8026 322.231 1998.09 -1189.12 17.8026 322.231 8 7 0 0 0 985.006"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "166 402 0 2003.61 -1120.7 26.5493 357.194 2003.61 -1120.7 26.5493 357.194 2 9 0 0 1 887.904"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "167 518 0 1934.55 -1123.13 25.7441 358.051 1934.55 -1123.13 25.7441 358.051 10 1 0 0 1 987.806"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "168 481 0 1927.21 -1436.42 13.0766 87.3928 1927.21 -1436.42 13.0766 87.3928 5 1 0 0 0 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "169 481 0 1925.13 -1436.4 13.0712 274.961 1925.13 -1436.4 13.0712 274.961 10 7 0 0 1 951.574"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "170 481 0 1923.18 -1436.29 13.0604 267.661 1923.18 -1436.29 13.0604 267.661 6 0 0 0 0 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "171 481 0 1921.33 -1435.95 13.083 272.365 1921.33 -1435.95 13.083 272.365 1 7 0 0 0 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "172 481 0 1919.54 -1436 13.0792 273.928 1919.54 -1436 13.0792 273.928 9 5 0 0 0 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "173 481 0 1917.72 -1436.06 13.0897 277.619 1917.72 -1436.06 13.0897 277.619 9 0 0 0 0 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "174 481 0 1915.91 -1436.04 13.0767 272.31 1915.91 -1436.04 13.0767 272.31 4 9 0 0 0 886.891"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "175 481 0 1913.61 -1436.15 13.0745 277.43 1913.61 -1436.15 13.0745 277.43 3 7 0 0 0 983.845"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "176 481 0 1911.5 -1436.11 13.0831 272.181 1911.5 -1436.11 13.0831 272.181 8 6 0 0 0 987.063"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "177 481 0 1909.48 -1436.15 13.0831 273.25 1909.48 -1436.15 13.0831 273.25 7 9 0 0 0 890.853"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "178 481 0 1907.77 -1436.18 13.0943 274.874 1907.77 -1436.18 13.0943 274.874 2 3 0 0 0 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "179 481 0 1905.97 -1436.21 13.0834 275.276 1905.97 -1436.21 13.0834 275.276 1 5 0 0 1 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "180 481 0 1905.77 -1435.34 15.885 271.634 1905.77 -1435.34 15.885 271.634 1 2 0 0 0 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "181 481 0 1908.73 -1435.26 15.8786 271.634 1908.73 -1435.26 15.8786 271.634 7 10 0 0 0 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "182 481 0 1912.35 -1435.15 15.879 271.634 1912.35 -1435.15 15.879 271.634 7 7 0 0 0 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "183 481 0 1916.61 -1435.03 15.8788 271.634 1916.61 -1435.03 15.8788 271.634 1 6 0 0 0 993.199"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "184 481 0 1920.35 -1434.93 15.8811 271.634 1920.35 -1434.93 15.8811 271.634 8 1 0 0 1 983.946"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "185 481 0 1924.29 -1434.81 15.8799 271.634 1924.29 -1434.81 15.8799 271.634 2 5 0 0 0 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "186 410 0 1866.23 -1395.23 13.1471 88.923 1866.23 -1395.23 13.1471 88.923 1 10 0 0 0 450"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "187 467 0 1866.27 -1399 13.2331 88.3824 1866.27 -1399 13.2331 88.3824 6 0 0 0 0 700.063"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "188 521 0 1864.43 -1402.36 13.0241 77.6976 1864.43 -1402.36 13.0241 77.6976 4 8 0 0 1 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "189 461 0 1867.33 -1402.15 13.0564 79.1186 1867.33 -1402.15 13.0564 79.1186 7 1 0 0 0 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "190 565 0 1866.39 -1405.07 13.1177 268.478 1866.39 -1405.07 13.1177 268.478 6 6 0 0 0 667.068"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "191 517 0 1965 -1619.75 15.8236 269.369 1965 -1619.75 15.8236 269.369 3 6 0 0 0 784.247"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "192 492 0 1979.58 -1658.79 15.7502 269.323 1979.58 -1658.79 15.7502 269.323 1 5 0 0 0 874.847"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "193 492 0 1971.18 -1658.68 15.7505 90.8397 1971.18 -1658.68 15.7505 90.8397 4 6 0 0 0 972.378"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "194 495 0 1978.7 -1691.89 16.3213 268.728 1978.7 -1691.89 16.3213 268.728 9 7 0 0 0 1000"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "195 466 0 1981.1 -1709.59 15.7106 273.204 1981.1 -1709.59 15.7106 273.204 5 7 0 0 0 430.628"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "196 589 0 1971.66 -1710.02 15.6269 89.644 1971.66 -1710.02 15.6269 89.644 7 7 0 0 0 966.848"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "197 455 0 1903.83 -1776.56 13.9845 358.719 1903.83 -1776.56 13.9845 358.719 4 8 0 0 0 941.527"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "198 581 0 1932.9 -1785.1 12.9644 179.156 1932.9 -1785.1 12.9644 179.156 7 3 0 0 0 924.653"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "199 562 0 2052.72 -1904.06 13.205 6.3092 2052.72 -1904.06 13.205 6.3092 4 2 0 0 0 450"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "200 517 0 2062.2 -1903.72 13.4017 357.656 2062.2 -1903.72 13.4017 357.656 7 0 0 0 1 696.7"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "201 467 0 2062.72 -1919.94 13.2868 179.185 2062.72 -1919.94 13.2868 179.185 10 7 0 0 0 802.842"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "202 577 0 2099.65 -2456.03 13.4629 147.967 2099.65 -2456.03 13.4629 147.967 5 6 0 0 1 555.167"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "203 511 0 2065.9 -2633.2 14.9186 353.336 2065.9 -2633.2 14.9186 353.336 3 8 0 0 1 991.293"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "204 511 0 2043.68 -2631.05 14.922 354.766 2043.68 -2631.05 14.922 354.766 0 7 0 0 1 450"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "205 593 0 2025.79 -2646.79 14.0089 32.5924 2025.79 -2646.79 14.0089 32.5924 7 1 0 0 0 979.289"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "206 593 0 2012.43 -2648.32 14.0128 25.4391 2012.43 -2648.32 14.0128 25.4391 4 9 0 0 1 450"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "207 593 0 2016.04 -2638.74 14.0013 30.7008 2016.04 -2638.74 14.0013 30.7008 1 9 0 0 1 450"
[18:01:40] mysql_fetch_row_format(Delimiter:  ); Return: "208 553 0 1990.76 -2634.4 14.8821 5.59685 1990.76 -2634.4 14.8821 5.59685 3 7 0 0 1 666.871"
[18:06:16]  
[18:06:16] ---------------------------
[18:06:16] MySQL Debugging activated (12/05/09)
[18:06:16] ---------------------------
[18:06:16]  
[18:06:16] mysql_connect("localhost","estrpco_portal","estrpco_portal","@3&zb$yBI&j~");
[18:06:16] MySQL connection has been established
[18:06:16] mysql_query("SELECT * FROM ph_NewsPaper ORDER BY date DESC LIMIT 2"); Return: 1
[18:06:16] mysql_store_result();
[18:06:16] mysql_num_rows(); Return: 1
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "1 0 Lorem Ipsum ~b~Lorem ipsum~n~~n~~w~Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt. Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt. ~b~Lorem ipsum~n~~n~~w~Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt. Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt. ~b~Lorem ipsum~n~~n~~w~Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt. Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt. ~b~Lorem ipsum~n~~n~~w~Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt. Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt. 1 2 3 4 Otsin naist! Otsin meest! otsin Last! otsin Ema!"
[18:06:16] mysql_fetch_field_row(Field: "id"); Return: "1"
[18:06:16] mysql_fetch_field_row(Field: "headLine"); Return: "Lorem Ipsum"
[18:06:16] mysql_fetch_field_row(Field: "Block1"); Return: "~b~Lorem ipsum~n~~n~~w~Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt. Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt."
[18:06:16] mysql_fetch_field_row(Field: "Block2"); Return: "~b~Lorem ipsum~n~~n~~w~Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt. Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt."
[18:06:16] mysql_fetch_field_row(Field: "Block3"); Return: "~b~Lorem ipsum~n~~n~~w~Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt. Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt."
[18:06:16] mysql_fetch_field_row(Field: "Block4"); Return: "~b~Lorem ipsum~n~~n~~w~Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt. Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt."
[18:06:16] mysql_fetch_field_row(Field: "Add1"); Return: "Otsin naist!"
[18:06:16] mysql_fetch_field_row(Field: "Add2"); Return: "Otsin meest!"
[18:06:16] mysql_fetch_field_row(Field: "Add3"); Return: "otsin Last!"
[18:06:16] mysql_fetch_field_row(Field: "Add4"); Return: "otsin Ema!"
[18:06:16] mysql_fetch_field_row(Field: "stat1"); Return: "1"
[18:06:16] mysql_fetch_field_row(Field: "stat2"); Return: "2"
[18:06:16] mysql_fetch_field_row(Field: "stat3"); Return: "3"
[18:06:16] mysql_fetch_field_row(Field: "stat4"); Return: "4"
[18:06:16] mysql_num_rows(); Return: 1
[18:06:16] mysql_free_result();
[18:06:16] mysql_query("SELECT * FROM ph_vehicles",Resultid: 1);
[18:06:16] New thread created (Thread ID: 428 | Result ID: 1 | Threadsafe: Yes)
[18:06:16] mysql_store_result();
[18:06:16] mysql_num_rows(); Return: 298
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "15 542 0 2535.96 -1029.48 69.325 178.877 2535.96 -1029.48 69.325 178.877 10 2 0 0 1 689.129"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "14 527 0 2570.35 -1029.51 69.2976 178.585 2570.35 -1029.51 69.2976 178.585 1 7 0 0 1 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "13 518 0 2493.27 -951.798 81.9165 88.4729 2493.27 -951.798 81.9165 88.4729 4 0 0 0 1 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "12 401 0 2511.04 -956.685 82.0888 90.9248 2511.04 -956.685 82.0888 90.9248 7 7 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "11 468 0 2498.58 -958.889 81.9314 171.249 2498.58 -958.889 81.9314 171.249 2 8 0 0 0 673.449"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "10 504 0 2556.67 -960.501 82.4853 243.063 2556.67 -960.501 82.4853 243.063 4 8 0 0 1 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "9 445 0 2539 -959.994 82.0125 7.83467 2539 -959.994 82.0125 7.83467 6 9 0 0 0 996.532"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "16 507 0 2502.97 -1027.67 69.909 170.098 2502.97 -1027.67 69.909 170.098 5 8 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "17 562 0 2483.85 -1018.79 64.8061 146.201 2483.85 -1018.79 64.8061 146.201 3 4 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "18 585 0 2454.07 -1012.79 59.356 355.694 2454.07 -1012.79 59.356 355.694 9 3 0 0 1 863.215"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "19 509 0 2461.43 -1017.74 59.3996 188.856 2461.43 -1017.74 59.3996 188.856 7 7 0 0 0 988.682"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "20 419 0 2428.13 -1014.36 54.1404 195.477 2428.13 -1014.36 54.1404 195.477 5 2 0 0 0 945.145"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "21 526 0 2432.18 -1057.09 54.1105 174.451 2432.18 -1057.09 54.1105 174.451 5 9 0 0 0 976.969"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "22 462 0 2458.8 -1050.32 59.3827 302.484 2458.8 -1050.32 59.3827 302.484 9 8 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "23 604 0 2451.84 -1054.83 59.4839 173.76 2451.84 -1054.83 59.4839 173.76 4 4 0 0 0 805.955"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "24 492 0 2476.67 -1056.47 66.4238 342.854 2476.67 -1056.47 66.4238 342.854 1 3 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "25 466 0 2497.93 -1062.53 69.8669 358.712 2497.93 -1062.53 69.8669 358.712 9 8 0 0 1 889.324"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "26 418 0 2530.16 -1064.17 69.66 359.909 2530.16 -1064.17 69.66 359.909 4 7 0 0 0 401.277"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "27 510 0 2539.73 -1062.87 69.1746 330.839 2539.73 -1062.87 69.1746 330.839 0 1 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "28 474 0 2596 -1062.99 69.3405 181.945 2596 -1062.99 69.3405 181.945 3 4 0 0 0 997.976"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "29 474 0 2596.04 -1070.24 69.344 359.13 2596.04 -1070.24 69.344 359.13 1 1 0 0 2 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "30 479 0 2399.92 -1138.92 29.8003 181.684 2399.92 -1138.92 29.8003 181.684 2 7 0 0 0 760.687"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "31 575 0 2437.27 -1221.57 24.7669 102.213 2437.27 -1221.57 24.7669 102.213 8 1 0 0 2 855.754"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "32 602 0 2437.83 -1240.61 24.3338 357.679 2437.83 -1240.61 24.3338 357.679 9 2 0 0 2 558.906"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "33 463 0 2438.18 -1227.57 24.5738 151.889 2438.18 -1227.57 24.5738 151.889 4 4 0 0 1 864.459"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "34 463 0 2437.69 -1233.08 24.5888 23.5929 2437.69 -1233.08 24.5888 23.5929 8 10 0 0 1 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "35 579 0 2432.99 -1241.62 24.3091 175.578 2432.99 -1241.62 24.3091 175.578 4 9 0 0 1 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "36 461 0 2430.01 -1240.81 23.9719 353.287 2430.01 -1240.81 23.9719 353.287 6 0 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "37 561 0 2427.4 -1241.45 24.0927 174.912 2427.4 -1241.45 24.0927 174.912 5 3 0 0 1 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "38 516 0 2406.13 -1236.45 23.6466 6.01198 2406.13 -1236.45 23.6466 6.01198 2 1 0 0 1 593.517"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "39 495 0 2402.85 -1222.43 25.8124 89.0293 2402.85 -1222.43 25.8124 89.0293 8 5 0 0 1 556.786"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "40 469 0 2400.88 -1238.13 28.5723 358.659 2400.88 -1238.13 28.5723 358.659 5 6 0 0 1 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "41 534 0 2414 -1285.18 24.3035 181.1 2414 -1285.18 24.3035 181.1 7 8 0 0 0 995.54"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "42 471 0 2414.44 -1293.11 24.4215 19.4169 2414.44 -1293.11 24.4215 19.4169 8 7 0 0 1 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "43 521 0 2502.66 -1240.09 35.6431 355.199 2502.66 -1240.09 35.6431 355.199 2 6 0 0 0 408.841"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "44 400 0 2557.48 -1215.8 54.3442 272.278 2557.48 -1215.8 54.3442 272.278 5 9 0 0 1 741.346"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "45 468 0 2752.27 -1301.76 52.7571 28.626 2752.27 -1301.76 52.7571 28.626 8 3 0 0 0 794.834"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "46 429 0 2803.97 -1253.22 46.6328 154.571 2803.97 -1253.22 46.6328 154.571 3 5 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "47 421 0 2815.15 -1089.2 30.6301 177.207 2815.15 -1089.2 30.6301 177.207 4 8 0 0 0 924.416"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "48 529 0 2816.28 -1186.94 24.8746 269.698 2816.28 -1186.94 24.8746 269.698 7 2 0 0 0 922.954"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "49 491 0 2815.48 -1178.96 25.0259 88.212 2815.48 -1178.96 25.0259 88.212 7 9 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "50 586 0 2826.91 -1197.41 24.4704 180.688 2826.91 -1197.41 24.4704 180.688 4 4 0 0 0 984.168"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "51 500 0 2845.13 -1287.38 19.3265 275.036 2845.13 -1287.38 19.3265 275.036 8 7 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "52 566 0 2844.96 -1283.65 19.3703 280.104 2844.96 -1283.65 19.3703 280.104 2 0 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "53 480 0 2851.77 -1328.4 10.8465 196 2851.77 -1328.4 10.8465 196 4 9 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "54 422 0 2856.32 -1354.75 11.0531 324.77 2856.32 -1354.75 11.0531 324.77 2 6 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "55 422 0 2855.76 -1344.07 11.056 216.138 2855.76 -1344.07 11.056 216.138 1 8 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "56 498 0 2856.72 -1349.15 11.1239 272.75 2856.72 -1349.15 11.1239 272.75 8 6 0 0 0 711.952"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "57 462 0 2783.96 -1362.59 24.7102 145.773 2783.96 -1362.59 24.7102 145.773 5 8 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "58 533 0 2818 -1429.23 15.9591 175.14 2818 -1429.23 15.9591 175.14 6 5 0 0 0 1000"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "59 555 0 2812.03 -1428.59 15.9342 180.052 2812.03 -1428.59 15.9342 180.052 7 1 0 0 0 923.268"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "60 565 0 2800.97 -1466.99 15.85 268.544 2800.97 -1466.99 15.85 268.544 4 7 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "61 531 0 2791.01 -1429.2 20.185 356.322 2791.01 -1429.2 20.185 356.322 1 5 0 0 0 430.797"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "62 457 0 2819 -1427.4 19.845 95.3789 2819 -1427.4 19.845 95.3789 1 9 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "63 462 0 2818.81 -1430.85 19.8188 273.124 2818.81 -1430.85 19.8188 273.124 5 7 0 0 0 994.998"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "64 541 0 2790.74 -1428.63 39.6872 3.43878 2790.74 -1428.63 39.6872 3.43878 8 9 0 0 0 895.858"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "65 541 0 2794.32 -1428.28 39.6873 1.76685 2794.32 -1428.28 39.6873 1.76685 3 7 0 0 0 474.257"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "66 411 0 2816.31 -1428.42 39.7896 273.069 2816.31 -1428.42 39.7896 273.069 8 9 0 0 0 993.29"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "67 451 0 2816.51 -1432.24 39.7691 270.771 2816.51 -1432.24 39.7691 270.771 8 5 0 0 0 450"
[18:06:16] mysql_fetch_row_format(Delimiter:  ); Return: "68 487 0 2804.32 -1444 40.2053 225.741 2804.32 -1444 40.2053 225.741 10 5 0 0 0 961.909"
